track_name,genre,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
Better When I'm Dancin' - Meghan Trainor,english_pop,0.53,0.756,0.789,0.000711,2,0.157,-7.002,1,0.0324,127.987,0.873
Story of My Life - One Direction,english_pop,0.225,0.6,0.663,0.0,3,0.119,-5.802,1,0.0477,121.07,0.286
Bad Girlfriend - Anne-Marie,english_pop,0.189,0.75,0.698,0.0,2,0.262,-4.943,1,0.0555,143.983,0.602
Hold On - Chord Overstreet,english_pop,0.469,0.618,0.443,0.0,2,0.0829,-9.681,1,0.0526,119.949,0.167
"Million To One - from the Amazon Original Movie ""Cinderella"" - Camila Cabello",english_pop,0.583,0.511,0.466,0.0,7,0.117,-5.927,1,0.0298,150.022,0.278
Payphone - Maroon 5,english_pop,0.0188,0.743,0.752,0.0,4,0.287,-4.813,1,0.0414,110.015,0.545
Fireflies - Nightcore Reality,english_pop,0.0415,0.661,0.456,0.0,6,0.0894,-12.803,1,0.0424,107.81,0.453
Steal My Girl - One Direction,english_pop,0.00433,0.536,0.768,0.0,10,0.114,-5.948,0,0.0347,77.217,0.545
Halo - Beyoncé,english_pop,0.273,0.422,0.712,0.0,11,0.051,-5.907,0,0.1,78.454,0.471
Clarity - Zedd,english_pop,0.0398,0.509,0.781,0.0,8,0.0749,-3.48,1,0.072,128.0,0.176
Close To Me (with Diplo) (feat. Swae Lee) - Ellie Goulding,english_pop,0.0954,0.575,0.758,0.0,1,0.394,-5.029,0,0.0618,144.107,0.493
Dusk Till Dawn (feat. Sia) - Radio Edit - ZAYN,english_pop,0.102,0.259,0.437,1.32e-06,11,0.106,-6.589,0,0.0386,180.042,0.0951
Mercy - Into The Nightcore,english_pop,0.806,0.425,0.431,2.78e-06,2,0.197,-7.838,0,0.0395,80.056,0.468
You Need To Calm Down - Taylor Swift,english_pop,0.00929,0.771,0.671,0.0,2,0.0637,-5.617,1,0.0553,85.026,0.714
Someone You Loved - Lewis Capaldi,english_pop,0.751,0.501,0.405,0.0,1,0.105,-5.679,1,0.0319,109.891,0.446
I Don't Care (with Justin Bieber) - Ed Sheeran,english_pop,0.0902,0.798,0.676,0.0,6,0.0894,-5.041,1,0.0442,101.956,0.843
Intentions - Justin Bieber,english_pop,0.317,0.811,0.553,0.0,9,0.105,-6.644,1,0.0552,148.014,0.86
Dance Monkey - Tones And I,english_pop,0.692,0.824,0.588,0.000104,6,0.149,-6.4,0,0.0924,98.027,0.513
Dernière danse - Indila,english_pop,0.184,0.669,0.449,0.0,0,0.0729,-7.658,0,0.049,114.924,0.327
abcdefu - GAYLE,english_pop,0.299,0.695,0.54,0.0,4,0.367,-5.692,1,0.0493,121.932,0.415
"My Heart Will Go On - Love Theme from ""Titanic"" - Céline Dion",english_pop,0.803,0.218,0.12,0.00104,1,0.126,-20.156,0,0.0328,96.348,0.0394
Airplanes (feat. Hayley Williams of Paramore) - B.o.B,english_pop,0.106,0.658,0.866,0.0,6,0.0386,-4.271,0,0.115,93.039,0.351
Demons - Imagine Dragons,english_pop,0.19,0.5,0.71,0.00025,3,0.269,-3.015,1,0.0339,89.929,0.419
Thunder - Imagine Dragons,english_pop,0.00672,0.604,0.822,0.134,0,0.147,-4.833,1,0.0438,167.997,0.288
Warriors - Imagine Dragons,english_pop,0.0964,0.372,0.851,0.00288,4,0.238,-6.238,0,0.0661,78.094,0.307
All Falls Down (feat. Juliander) - Alan Walker,english_pop,0.253,0.655,0.672,0.0,1,0.312,-4.966,1,0.0581,98.005,0.675
Sing Me to Sleep - Alan Walker,english_pop,0.0129,0.474,0.622,3.82e-06,4,0.327,-6.381,0,0.061,176.062,0.158
Alone - Alan Walker,english_pop,0.229,0.673,0.914,0.000478,10,0.186,-3.962,1,0.0496,97.021,0.183
Diamond Heart - Alan Walker,english_pop,0.123,0.478,0.633,0.0,0,0.41,-6.19,1,0.0345,89.909,0.287
everything i wanted - Billie Eilish,english_pop,0.902,0.704,0.225,0.657,6,0.106,-14.454,0,0.0994,120.006,0.243
ocean eyes - Billie Eilish,english_pop,0.816,0.511,0.363,0.0317,4,0.084,-7.65,0,0.041,144.892,0.169
FRIENDS - Marshmello,english_pop,0.205,0.626,0.88,0.0,9,0.128,-2.384,0,0.0504,95.079,0.534
Call You Mine - The Chainsmokers,english_pop,0.204,0.585,0.696,0.0,4,0.344,-5.6,0,0.0307,104.01,0.522
Something Just Like This - The Chainsmokers,english_pop,0.0306,0.607,0.649,2.46e-05,11,0.174,-6.695,0,0.0362,102.996,0.505
All We Know - The Chainsmokers,english_pop,0.097,0.662,0.586,0.00272,0,0.115,-8.821,1,0.0307,90.0,0.296
This Feeling - The Chainsmokers,english_pop,0.0558,0.575,0.571,0.0,1,0.0912,-7.906,1,0.0439,105.049,0.449
Peaches (feat. Daniel Caesar & Giveon) - Justin Bieber,english_pop,0.321,0.677,0.696,0.0,0,0.42,-6.181,1,0.119,90.03,0.464
Stuck with U (with Justin Bieber) - Ariana Grande,english_pop,0.223,0.597,0.45,0.0,8,0.382,-6.658,1,0.0418,178.765,0.537
Sorry - Justin Bieber,english_pop,0.0797,0.655,0.76,0.0,0,0.299,-3.669,0,0.045,99.947,0.409
Love Yourself - Justin Bieber,english_pop,0.835,0.609,0.378,0.0,4,0.28,-9.828,1,0.438,100.43,0.515
Purpose - Justin Bieber,english_pop,0.9,0.481,0.285,0.0,0,0.123,-10.848,1,0.0424,130.021,0.316
Baby - Justin Bieber,english_pop,0.0401,0.728,0.859,0.0,5,0.111,-5.237,0,0.137,65.043,0.535
The Heart Wants What It Wants - Selena Gomez,english_pop,0.053,0.616,0.789,0.0,7,0.142,-4.874,0,0.0377,83.066,0.621
Runaway - AURORA,english_pop,0.629,0.422,0.302,7.83e-05,11,0.104,-9.214,1,0.0372,114.089,0.123
idfc - Tarro Remix - blackbear,english_pop,0.481,0.58,0.694,1.18e-06,1,0.109,-5.45,0,0.221,139.751,0.389
Solo (feat. Demi Lovato) - Clean Bandit,english_pop,0.0357,0.74,0.622,4.85e-05,11,0.356,-4.608,0,0.0446,104.966,0.556
INDUSTRY BABY (feat. Jack Harlow) - Lil Nas X,english_pop,0.0203,0.736,0.704,0.0,3,0.0501,-7.409,0,0.0615,149.995,0.894
Ain't Your Mama - Jennifer Lopez,english_pop,0.0472,0.757,0.678,9.14e-06,8,0.0654,-5.529,0,0.233,120.075,0.82
Infinity - Jaymes Young,english_pop,0.148,0.671,0.673,5.29e-05,11,0.304,-6.941,0,0.0444,121.963,0.494
Snowman - Slowed Down - Sia,english_pop,0.269,0.405,0.573,0.0,6,0.0996,-6.305,1,0.0547,187.07,0.401
Who I Am - Anne-Marie,english_pop,0.0542,0.694,0.806,0.0,0,0.0927,-5.597,1,0.0599,98.077,0.664
Love How It Hurts (feat. Tina Stachowiak) - Axel Johansson,english_pop,0.313,0.616,0.714,7.78e-05,7,0.158,-6.042,1,0.0332,99.961,0.18
Title - Meghan Trainor,english_pop,0.343,0.779,0.754,2.6e-06,5,0.0965,-4.358,1,0.0966,89.998,0.883
Be Somebody - Phil Good,english_pop,0.049,0.918,0.302,0.0,9,0.133,-11.299,1,0.0555,106.014,0.625
Enchanted - Taylor Swift,english_pop,0.0716,0.535,0.618,0.000388,8,0.169,-3.913,1,0.0273,81.975,0.228
Hurts So Good - Astrid S,english_pop,0.084,0.675,0.609,0.0,7,0.0957,-5.027,0,0.0586,120.039,0.378
Enemy (with JID) - from the series Arcane League of Legends - Imagine Dragons,english_pop,0.237,0.728,0.783,0.0,11,0.434,-4.424,0,0.266,77.011,0.555
Just Give Me a Reason (feat. Nate Ruess) - P!nk,english_pop,0.344,0.778,0.547,0.000306,2,0.132,-7.273,1,0.0489,95.0,0.442
Dancing With Your Ghost - Sasha Alex Sloan,english_pop,0.768,0.629,0.328,2.5e-05,11,0.103,-8.284,1,0.029,74.953,0.389
Lot to Learn - Luke Christopher,english_pop,0.0845,0.422,0.852,0.0,6,0.0687,-3.546,1,0.208,82.914,0.666
Him & I - G-Eazy,english_pop,0.0571,0.555,0.718,0.0,2,0.294,-6.244,1,0.113,87.814,0.206
Dandelions - slowed + reverb - Ruth B.,english_pop,0.0411,0.33,0.709,0.0,8,0.0896,-3.332,0,0.0312,101.673,0.222
@ my worst - blackbear,english_pop,0.0173,0.615,0.774,0.0,4,0.15,-5.152,0,0.0551,136.887,0.336
Fake - The Tech Thieves,english_pop,0.392,0.655,0.431,0.00178,3,0.096,-7.078,0,0.0373,169.978,0.549
Perfect - Ed Sheeran,english_pop,0.163,0.599,0.448,0.0,8,0.106,-6.312,1,0.0232,95.05,0.168
Barbie Girl - Aqua,english_pop,0.017,0.812,0.879,0.224,1,0.365,-10.998,0,0.0397,129.991,0.962
Lollipop (Candyman) - Aqua,english_pop,0.0394,0.719,0.859,0.00575,0,0.132,-11.331,0,0.029,139.032,0.808
Wannabe - Spice Girls,english_pop,0.101,0.768,0.864,0.0,11,0.162,-6.149,1,0.0324,110.009,0.891
Bumpy Ride - Mohombi,english_pop,0.0476,0.706,0.842,0.0,0,0.134,-4.628,0,0.038,104.958,0.818
Follow Your Arrow - Kacey Musgraves,english_pop,0.418,0.448,0.649,0.0,5,0.0976,-5.925,1,0.0434,195.925,0.575
MIDDLE OF THE NIGHT - Elley Duhé,english_pop,0.0228,0.41,0.611,0.0,4,0.116,-8.271,0,0.0467,185.727,0.0899
Roses Are Red - Original Version - Aqua,english_pop,0.0654,0.669,0.862,0.0154,0,0.359,-11.395,0,0.0365,139.975,0.818
Doctor Jones - Aqua,english_pop,0.146,0.702,0.802,0.000221,0,0.0683,-11.659,0,0.053,139.971,0.496
Boss Bitch - Doja Cat,english_pop,0.127,0.707,0.955,0.0,10,0.202,-4.593,0,0.222,125.989,0.575
overwhelmed - Royal & the Serpent,english_pop,0.308,0.804,0.323,0.0,0,0.15,-11.127,0,0.305,87.019,0.456
Meet Me At Our Spot - THE ANXIETY,english_pop,0.0153,0.773,0.47,0.000193,2,0.0851,-7.93,1,0.0299,94.995,0.399
Bad Boy (feat. Luana Kiara) - Raaban,english_pop,0.13,0.644,0.892,0.000113,0,0.0893,-1.1,0,0.0567,180.044,0.767
Tomboy - Destiny Rogers,english_pop,0.423,0.644,0.645,0.00512,0,0.116,-5.437,0,0.0557,77.998,0.459
The Spectre - Alan Walker,english_pop,0.0214,0.654,0.711,0.00191,1,0.0903,-7.437,0,0.0383,127.957,0.198
Havana (feat. Young Thug) - Camila Cabello,english_pop,0.184,0.765,0.523,3.56e-05,2,0.132,-4.333,1,0.03,104.988,0.394
Señorita - Shawn Mendes,english_pop,0.0379,0.759,0.548,0.0,9,0.0828,-6.049,0,0.0289,116.963,0.75
Woman Like Me (feat. Nicki Minaj) - Little Mix,english_pop,0.173,0.757,0.849,0.0,5,0.0878,-3.424,0,0.0536,150.036,0.826
Older - Sasha Alex Sloan,english_pop,0.743,0.681,0.292,0.0,11,0.0974,-9.599,1,0.0483,64.002,0.162
ROXANNE - Arizona Zervas,english_pop,0.0522,0.621,0.601,0.0,6,0.46,-5.616,0,0.148,116.735,0.457
Play - K-391,english_pop,0.101,0.52,0.798,0.0,6,0.0932,-5.498,0,0.0391,101.944,0.168
MEMORIES! - 347aidan,english_pop,0.757,0.835,0.381,4.59e-06,9,0.121,-6.121,1,0.342,154.973,0.31
THATS WHAT I WANT - Lil Nas X,english_pop,0.00614,0.737,0.846,0.0,1,0.0486,-4.51,0,0.22,87.981,0.546
Woman - Doja Cat,english_pop,0.0888,0.824,0.764,0.00294,5,0.117,-4.175,0,0.0854,107.998,0.881
Burn Break Crash - Aanysa,english_pop,0.0691,0.782,0.742,1.82e-06,8,0.211,-2.25,1,0.107,122.031,0.398
You Can't Stop the Girl - Film Mix - Bebe Rexha,english_pop,0.503,0.414,0.415,0.0,7,0.119,-9.633,1,0.0331,151.723,0.092
In The End - Mellen Gi Remix - Tommee Profitt,english_pop,0.477,0.618,0.611,0.0333,7,0.162,-6.654,0,0.11,88.07,0.224
Bring Me To Life - Evanescence,english_pop,0.00721,0.331,0.943,2.06e-06,4,0.242,-3.188,0,0.0698,94.612,0.296
All The Things She Said - t.A.T.u.,english_pop,0.0411,0.527,0.834,0.00599,5,0.105,-5.767,0,0.0474,179.92,0.381
Angel of Darkness - Video Mix - Alex C.,english_pop,0.00953,0.58,0.865,8.79e-05,3,0.137,-5.293,0,0.0346,139.997,0.429
Back To You - From 13 Reasons Why – Season 2 Soundtrack - Selena Gomez,english_pop,0.0933,0.6,0.725,1.87e-06,6,0.12,-4.866,1,0.0487,102.056,0.506
My Head & My Heart - Ava Max,english_pop,0.0697,0.614,0.934,0.0,9,0.121,-3.709,0,0.07,116.001,0.436
E.T. - Katy Perry,english_pop,0.0213,0.603,0.871,0.0,5,0.364,-5.404,0,0.08,150.103,0.69
Face Off - Tech N9ne,english_pop,0.18,0.693,0.935,0.0,8,0.179,-4.323,1,0.224,80.882,0.391
In My Feelings - Drake,english_pop,0.0589,0.835,0.626,6e-05,1,0.396,-5.833,1,0.125,91.03,0.35
Umbrella - Rihanna,english_pop,0.00906,0.585,0.828,0.0,1,0.0426,-4.603,1,0.124,174.034,0.584
Girls Like You (feat. Cardi B) - Cardi B Version - Maroon 5,english_pop,0.566,0.779,0.541,0.0,0,0.13,-6.824,1,0.0658,124.939,0.447
Don't Let Me Down - The Chainsmokers,english_pop,0.156,0.533,0.869,0.00538,11,0.136,-5.093,1,0.173,159.805,0.425
Meet Me on the Battlefield - Nightcore Reality,english_pop,0.599,0.34,0.638,1.95e-06,0,0.0968,-7.349,0,0.0673,76.874,0.141
Rumors - NEFFEX,english_pop,0.0603,0.673,0.706,2.75e-06,8,0.426,-8.4,1,0.115,74.972,0.516
everything sucks - vaultboy,english_pop,0.00772,0.76,0.371,0.0,6,0.0785,-8.964,1,0.0531,138.023,0.653
Bones - Imagine Dragons,english_pop,0.0206,0.773,0.742,0.0,5,0.0754,-3.678,0,0.046,114.071,0.571
Cool for the Summer - Demi Lovato,english_pop,0.00425,0.583,0.61,0.000105,5,0.14,-5.639,0,0.0382,114.06,0.336
Legends Never Die - (Remix) - League of Legends,english_pop,0.164,0.404,0.81,0.0,9,0.504,-4.033,0,0.189,154.918,0.34
Give Your Heart a Break - Demi Lovato,english_pop,0.23,0.651,0.695,0.0,6,0.144,-3.218,1,0.0487,123.008,0.569
Jiggle Jiggle (with Duke & Jones) - Louis Theroux,english_pop,0.458,0.864,0.412,0.00087,1,0.124,-5.886,1,0.273,99.992,0.654
Boyfriend - Dove Cameron,english_pop,0.232,0.345,0.612,0.0,7,0.194,-6.543,0,0.0608,179.773,0.232
Rise Up - TheFatRat,english_pop,0.254,0.614,0.694,2.63e-06,10,0.0733,-5.713,0,0.0932,163.942,0.578
Thunder - Gabry Ponte,english_pop,0.0342,0.67,0.896,3.21e-05,1,0.344,-4.673,1,0.058,101.216,0.403
Scars To Your Beautiful - Alessia Cara,english_pop,0.0285,0.319,0.739,0.0,0,0.111,-5.74,1,0.272,194.169,0.449
I Ain't Worried - OneRepublic,english_pop,0.0826,0.704,0.797,0.000745,0,0.0546,-5.927,1,0.0475,139.994,0.825
One Kiss (with Dua Lipa) - Calvin Harris,english_pop,0.037,0.791,0.862,2.19e-05,9,0.0814,-3.24,0,0.11,123.994,0.592
Until I Found You - Stephen Sanchez,english_pop,0.727,0.539,0.508,0.0,10,0.174,-6.05,1,0.0288,101.358,0.227
Hey Ma (with J Balvin & Pitbull feat. Camila Cabello) - J Balvin,english_pop,0.0203,0.713,0.952,2.51e-06,7,0.117,-2.959,1,0.108,105.981,0.571
Te Felicito - Shakira,english_pop,0.234,0.695,0.636,0.0,5,0.081,-4.654,1,0.317,174.14,0.575
aftermath - vaultboy,english_pop,0.018,0.617,0.38,0.0,9,0.112,-9.275,1,0.0361,116.961,0.192
Peter Pan Was Right - Anson Seabra,english_pop,0.223,0.661,0.517,0.0,5,0.116,-7.74,1,0.0406,84.014,0.241
"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"") - P!nk",english_pop,0.0114,0.632,0.702,0.0,7,0.108,-5.92,1,0.148,162.958,0.523
I'm Good (Blue) - David Guetta,english_pop,0.00383,0.561,0.965,7.07e-06,7,0.371,-3.673,0,0.0343,128.04,0.304
cinderella's dead - EMELINE,english_pop,0.33,0.596,0.607,0.0,6,0.103,-6.179,0,0.168,119.882,0.531
Animals - Maroon 5,english_pop,0.000185,0.279,0.742,0.0,4,0.593,-6.46,0,0.0898,189.868,0.328
If I Would Have Known - Kyle Hume,english_pop,0.373,0.553,0.445,0.0,7,0.0937,-8.34,0,0.0564,76.074,0.341
Whatever It Takes - Imagine Dragons,english_pop,0.0362,0.672,0.655,0.0,10,0.117,-5.021,0,0.031,134.948,0.555
Dangerous Woman - Ariana Grande,english_pop,0.0529,0.664,0.602,0.0,4,0.356,-5.369,0,0.0412,134.049,0.289
Bloody Mary - Lady Gaga,english_pop,0.0107,0.591,0.634,1.95e-06,9,0.113,-6.365,0,0.0291,99.998,0.44
Mockingbird - Eminem,english_pop,0.209,0.637,0.678,0.0,0,0.156,-3.798,1,0.266,84.039,0.254
2step - Ed Sheeran,english_pop,0.169,0.763,0.661,0.0,4,0.117,-5.592,0,0.056,95.002,0.632
Eastside (with Halsey & Khalid) - benny blanco,english_pop,0.555,0.56,0.68,0.0,6,0.116,-7.648,0,0.321,89.391,0.319
South of the Border (feat. Camila Cabello & Cardi B) - Ed Sheeran,english_pop,0.148,0.857,0.621,0.0,9,0.0865,-6.376,0,0.0825,97.989,0.668
Dive - Ed Sheeran,english_pop,0.355,0.761,0.386,0.0,4,0.0953,-6.158,1,0.0399,134.943,0.526
Don't - Ed Sheeran,english_pop,0.0113,0.806,0.608,0.0,1,0.635,-7.008,1,0.0659,95.049,0.849
New Man - Ed Sheeran,english_pop,0.0559,0.78,0.745,0.0,7,0.0595,-3.97,1,0.145,94.026,0.862
Beautiful People (feat. Khalid) - Ed Sheeran,english_pop,0.124,0.64,0.648,0.0,5,0.0802,-8.113,0,0.187,92.977,0.548
Galway Girl - Ed Sheeran,english_pop,0.0735,0.624,0.876,0.0,9,0.327,-3.374,1,0.1,99.943,0.781
Love Story - Indila,english_pop,0.815,0.375,0.255,0.0,10,0.0845,-12.279,0,0.0377,95.978,0.331
Alarm - Anne-Marie,english_pop,0.0812,0.756,0.589,0.0,0,0.176,-5.093,1,0.232,146.928,0.811
Ciao Adios - Anne-Marie,english_pop,0.136,0.694,0.853,0.0,7,0.322,-3.986,1,0.0934,106.098,0.501
Coming Home - Part II / Bonus Track - Skylar Grey,english_pop,0.93,0.568,0.283,2.04e-05,4,0.0906,-9.605,1,0.0333,130.052,0.173
Why - Sabrina Carpenter,english_pop,0.169,0.633,0.557,0.0,11,0.0671,-4.917,0,0.203,89.672,0.623
Shower - Becky G,english_pop,0.0317,0.699,0.529,3.59e-05,2,0.285,-7.548,1,0.0487,119.987,0.121
God is a woman - Ariana Grande,english_pop,0.0233,0.602,0.658,6e-05,1,0.237,-5.934,1,0.0558,145.031,0.268
Starboy - The Weeknd,english_pop,0.141,0.679,0.587,6.35e-06,7,0.137,-7.015,1,0.276,186.003,0.486
Drag Me Down - One Direction,english_pop,0.111,0.731,0.703,0.0,0,0.0657,-5.672,0,0.0368,138.111,0.595
Dress - Taylor Swift,english_pop,0.0329,0.719,0.469,0.0,0,0.169,-8.792,1,0.0533,120.085,0.0851
i'm yours sped up - Isabel LaRosa,english_pop,0.108,0.39,0.752,0.00308,7,0.555,-7.581,0,0.19,128.926,0.637
Cruel Summer - Taylor Swift,english_pop,0.117,0.552,0.702,2.06e-05,9,0.105,-5.707,1,0.157,169.994,0.564
As It Was - Harry Styles,english_pop,0.342,0.52,0.731,0.00101,6,0.311,-5.338,0,0.0557,173.93,0.662
People You Know - Selena Gomez,english_pop,0.0881,0.695,0.62,5.43e-05,8,0.111,-8.082,0,0.0521,150.032,0.619
Mirror - IDER,english_pop,0.275,0.681,0.691,0.00016,2,0.077,-4.853,1,0.0405,82.003,0.624
Anti-Hero - Taylor Swift,english_pop,0.121,0.633,0.648,2.62e-06,4,0.161,-6.645,1,0.062,96.888,0.49
See You Again - Miley Cyrus,english_pop,0.015,0.692,0.911,7.71e-05,9,0.112,-5.098,0,0.177,138.975,0.8
See You Again (feat. Charlie Puth) - Wiz Khalifa,english_pop,0.369,0.689,0.481,1.03e-06,10,0.0649,-7.503,1,0.0815,80.025,0.283
Silence - Marshmello,english_pop,0.256,0.52,0.761,4.96e-06,4,0.17,-3.093,1,0.0853,141.971,0.286
Dark Horse - Katy Perry,english_pop,0.00314,0.647,0.585,0.0,6,0.165,-6.123,1,0.0512,131.934,0.353
Pretty Girl - Nightcore Red,english_pop,0.287,0.468,0.564,0.0,11,0.139,-4.611,0,0.0395,115.88,0.353
Worst Day Of My Life - Subspace Super Highway,english_pop,0.799,0.536,0.506,0.0,8,0.12,-7.049,0,0.114,80.078,0.401
Made You Look - Meghan Trainor,english_pop,0.34,0.834,0.522,1.59e-06,10,0.0783,-3.574,1,0.0703,145.035,0.854
Dear Future Husband - Meghan Trainor,english_pop,0.375,0.655,0.782,0.0,1,0.317,-4.789,1,0.185,79.427,0.832
"Whenever, Wherever - Shakira",english_pop,0.237,0.794,0.832,1.14e-05,1,0.203,-4.862,0,0.0407,107.657,0.871
Heartbeat - Nitecore,english_pop,0.506,0.828,0.672,3.82e-06,3,0.0757,-3.8,1,0.059,128.474,0.523
Angel With a Shotgun - The Cab,english_pop,0.00471,0.543,0.84,0.0,2,0.179,-5.121,1,0.0499,124.037,0.394
Living Hell - Bella Poarch,english_pop,0.598,0.729,0.551,0.0,0,0.176,-6.935,0,0.056,124.044,0.312
Shameless - Camila Cabello,english_pop,0.0197,0.377,0.651,5.31e-05,4,0.174,-5.437,0,0.0589,129.607,0.0851
Moral of the Story - Ashe,english_pop,0.593,0.569,0.403,4.49e-06,10,0.102,-8.618,1,0.0439,119.819,0.269
People - Libianca,english_pop,0.551,0.573,0.422,1.31e-05,10,0.102,-7.621,0,0.0678,124.357,0.693
Kill Bill - SZA,english_pop,0.0521,0.644,0.735,0.144,8,0.161,-5.747,1,0.0391,88.98,0.418
I Wanna Be Yours - Arctic Monkeys,english_pop,0.136,0.464,0.417,0.022,0,0.0974,-9.345,0,0.0256,67.528,0.479
golden hour - JVKE,english_pop,0.653,0.515,0.593,0.162,4,0.25,-4.801,1,0.0322,94.467,0.153
What It Is (Block Boy) (with Kodak Black) - Doechii,english_pop,0.0975,0.725,0.744,0.0,1,0.124,-5.827,0,0.153,171.834,0.701
Back To December - Taylor Swift,english_pop,0.0202,0.517,0.606,0.0,2,0.324,-5.797,1,0.0289,141.929,0.296
The Story Of Us - Taylor Swift,english_pop,0.000315,0.575,0.855,0.00161,9,0.0419,-4.827,1,0.0467,139.92,0.84
S&M - Rihanna,english_pop,0.0113,0.767,0.682,0.00016,1,0.104,-5.02,1,0.042,127.975,0.833
Never Be the Same - Jessica Mauboy,english_pop,0.03,0.456,0.95,0.0,1,0.0859,-4.249,0,0.137,78.458,0.361
Style - Taylor Swift,english_pop,0.00245,0.588,0.791,0.00258,7,0.118,-5.595,1,0.0402,94.933,0.487
Paper Rings - Taylor Swift,english_pop,0.0129,0.811,0.719,1.36e-05,9,0.0742,-6.553,1,0.0497,103.979,0.865
ME! (feat. Brendon Urie of Panic! At The Disco) - Taylor Swift,english_pop,0.033,0.61,0.83,0.0,0,0.118,-4.105,1,0.0571,182.162,0.728
Lover (Remix) [feat. Shawn Mendes] - Taylor Swift,english_pop,0.433,0.448,0.603,0.0,7,0.0862,-7.176,1,0.064,205.272,0.422
Doin' Time - Lana Del Rey,english_pop,0.404,0.641,0.559,0.00402,7,0.0937,-11.132,0,0.0355,144.982,0.523
Hips Don't Lie (feat. Wyclef Jean) - Shakira,english_pop,0.284,0.778,0.824,0.0,10,0.405,-5.892,0,0.0707,100.024,0.758
Numb Little Bug - Em Beihold,english_pop,0.327,0.742,0.527,0.0,8,0.25,-6.892,0,0.0769,84.974,0.638
Make You Mine - PUBLIC,english_pop,0.0128,0.606,0.799,0.0,9,0.15,-4.452,1,0.0261,103.014,0.638
DARKSIDE - Neoni,english_pop,0.31,0.533,0.714,1.58e-06,7,0.0869,-6.472,0,0.0608,165.037,0.454
Gasolina - Daddy Yankee,english_pop,0.322,0.852,0.797,2.69e-06,0,0.0845,-6.543,1,0.0614,96.008,0.741
Make Me Move - Culture Code,english_pop,0.215,0.537,0.65,0.000122,8,0.1,-4.665,0,0.0415,95.056,0.358
Con Calma - Daddy Yankee,english_pop,0.11,0.737,0.86,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,0.656
Old Town Road (feat. Billy Ray Cyrus) - Remix - Lil Nas X,english_pop,0.0533,0.878,0.619,0.0,6,0.113,-5.56,1,0.102,136.041,0.639
Night Changes - One Direction,english_pop,0.859,0.672,0.52,0.0,8,0.115,-7.747,1,0.0353,120.001,0.37
Midnight Rain - Taylor Swift,english_pop,0.71,0.604,0.375,5.87e-05,0,0.116,-11.637,1,0.0633,137.651,0.203
Angel With a Shotgun - Nightcore Collectives,english_pop,0.00443,0.445,0.881,0.0,6,0.279,-5.62,1,0.0735,142.635,0.368
Attention - Charlie Puth,english_pop,0.109,0.775,0.613,2.33e-05,3,0.134,-4.586,0,0.0542,100.066,0.797
"Love Me Like You Do - From ""Fifty Shades Of Grey"" - Ellie Goulding",english_pop,0.247,0.262,0.606,0.0,8,0.125,-6.646,1,0.0484,189.857,0.275
like my father - Jax,english_pop,0.91,0.492,0.224,0.0,5,0.142,-8.098,1,0.0493,93.039,0.424
Cheri Cheri Lady - Modern Talking,english_pop,0.458,0.677,0.616,0.0132,10,0.349,-13.826,1,0.032,114.223,0.851
"Let It Go - From ""Frozen""/Soundtrack Version - Idina Menzel",english_pop,0.555,0.543,0.485,0.0,8,0.12,-6.79,1,0.0305,136.961,0.372
Who I Am - The Score,english_pop,0.0113,0.547,0.689,0.0,8,0.15,-5.207,0,0.0335,80.041,0.647
Control - Halsey,english_pop,0.399,0.55,0.675,0.0,4,0.181,-5.637,0,0.0332,119.882,0.206
Play with Fire (feat. Yacht Money) - Sam Tinnesz,english_pop,0.0162,0.573,0.539,1.16e-05,2,0.105,-6.091,0,0.0322,75.012,0.39
"Money, Money, Money - ABBA",english_pop,0.535,0.787,0.704,0.00305,9,0.089,-6.873,0,0.0385,120.701,0.646
Queen of Mean - Sarah Jeffery,english_pop,0.248,0.543,0.787,0.0,8,0.0778,-6.52,1,0.241,173.702,0.343
Summertime Sadness - Lana Del Rey,english_pop,0.0542,0.565,0.654,1.8e-06,1,0.122,-6.826,0,0.0335,111.968,0.235
IDGAF - Dua Lipa,english_pop,0.0403,0.836,0.544,0.0,7,0.0824,-5.975,1,0.0943,97.028,0.51
On My Way - Alan Walker,english_pop,0.0209,0.509,0.689,0.0,1,0.301,-4.929,0,0.102,170.087,0.297
Ignite - Alan Walker,english_pop,0.0208,0.681,0.864,3.98e-06,8,0.192,-4.3,0,0.116,90.008,0.479
Roar - Katy Perry,english_pop,0.00492,0.671,0.771,7.28e-06,7,0.354,-4.821,0,0.0316,90.003,0.436
Side To Side - Ariana Grande,english_pop,0.0528,0.649,0.736,0.0,6,0.235,-5.84,0,0.23,159.182,0.612
Sorry Not Sorry - Demi Lovato,english_pop,0.0242,0.705,0.643,0.0,11,0.262,-6.929,0,0.232,143.944,0.884
Oops!...I Did It Again - Britney Spears,english_pop,0.3,0.751,0.834,1.77e-05,1,0.355,-5.444,0,0.0437,95.053,0.894
Same Old Love - Selena Gomez,english_pop,0.0223,0.672,0.593,0.0,11,0.214,-4.01,0,0.0304,98.02,0.438
